	mass A		
t	x	y	
0.000000E0	1.515012E-1	-4.332485E-2
3.331912E-2	1.529176E-1	1.175938E-2
6.663825E-2	1.839424E-1	8.682893E-2
9.995737E-2	2.776906E-1	6.050894E-2
1.332765E-1	5.249553E-1	8.242066E-2
1.665956E-1	8.525742E-1	8.114226E-2
1.999147E-1	1.185356E0	5.801955E-2
2.332339E-1	1.402234E0	1.714746E-2
2.665530E-1	1.550949E0	6.382442E-3
2.998721E-1	1.733873E0	-4.460937E-2
3.331912E-1	1.888945E0	-7.101574E-2
3.665104E-1	1.901025E0	-8.532780E-2
3.998295E-1	1.851908E0	-9.032016E-2
4.331486E-1	1.799511E0	-1.035708E-1
4.664677E-1	1.620743E0	-3.126889E-2
4.997869E-1	1.397964E0	1.417858E-1
5.331060E-1	1.297879E0	2.396637E-1
5.664251E-1	1.329174E0	2.876910E-1
5.997442E-1	1.496645E0	2.212245E-1
6.330633E-1	1.618284E0	1.969080E-1
6.663825E-1	1.725905E0	2.076750E-1
6.997016E-1	1.919850E0	1.388326E-1
7.330207E-1	2.237759E0	1.889044E-2
7.663398E-1	2.525116E0	2.222868E-2
7.996590E-1	2.667764E0	2.571790E-2
8.329781E-1	2.702492E0	5.371624E-2
8.662972E-1	2.695594E0	5.690985E-2
8.996163E-1	2.693454E0	3.109817E-2
9.329355E-1	2.567818E0	1.537103E-2
9.662546E-1	2.317172E0	7.941274E-2
9.995737E-1	2.064678E0	1.172374E-1
1.032893E0	1.733449E0	1.307175E-1
1.066212E0	1.777597E0	1.247799E-1
1.099531E0	1.837839E0	1.328906E-1
1.132850E0	1.910609E0	9.575496E-2
1.166169E0	1.935142E0	9.337575E-2
1.199488E0	2.005847E0	7.221440E-2
1.232808E0	2.339893E0	4.533645E-2
1.266127E0	2.726245E0	-5.516554E-3
1.299446E0	2.977060E0	-5.308043E-2
1.332765E0	3.193531E0	-9.301022E-2
1.366084E0	3.235142E0	-8.481843E-2
1.399403E0	3.211131E0	-8.793875E-2
1.432722E0	3.219560E0	-4.816191E-2
1.466041E0	3.080329E0	5.258069E-2
1.499361E0	2.861685E0	2.559189E-1
1.532680E0	2.691637E0	3.850640E-1
1.565999E0	2.709490E0	3.027794E-1
1.599318E0	2.878772E0	1.819507E-1
1.632637E0	3.213709E0	1.205376E-1
1.665956E0	3.477938E0	1.317788E-1
1.699275E0	3.679747E0	1.297632E-1
1.732594E0	3.798382E0	7.508981E-2
1.765914E0	3.880071E0	9.419159E-2
1.799233E0	3.989631E0	1.402387E-1
1.832552E0	4.066478E0	1.351078E-1
1.865871E0	4.064960E0	1.333161E-1
1.899190E0	4.031929E0	1.181212E-1
1.932509E0	3.996633E0	1.068553E-1
1.965828E0	3.740063E0	1.386469E-1
1.999147E0	3.476408E0	1.967433E-1
2.032467E0	3.147883E0	2.229680E-1
2.065786E0	3.099581E0	2.109507E-1
2.099105E0	3.272305E0	2.217611E-1
2.132424E0	3.596745E0	1.808206E-1
2.165743E0	3.911360E0	2.078888E-1
2.199062E0	4.063829E0	2.045970E-1
2.232381E0	4.159297E0	2.265446E-1
2.265700E0	4.246859E0	1.622338E-1
2.299020E0	4.381427E0	1.229855E-1
2.332339E0	4.541782E0	7.364922E-2
2.365658E0	4.589306E0	7.306830E-2
2.398977E0	4.570345E0	6.324405E-2
2.432296E0	4.571493E0	5.205742E-2
2.465615E0	4.369067E0	9.548149E-2
2.498934E0	4.125735E0	2.348045E-1
2.532253E0	3.917901E0	3.314680E-1
2.565573E0	3.935496E0	3.017356E-1
2.598892E0	4.097569E0	1.932614E-1
2.632211E0	4.411783E0	1.162840E-1
2.665530E0	4.709390E0	1.433634E-1
2.698849E0	4.896408E0	1.241504E-1
2.732168E0	5.023414E0	1.239958E-1
2.765487E0	5.107686E0	1.050209E-1
2.798806E0	5.156949E0	1.351293E-1
2.832125E0	5.195430E0	1.728013E-1
2.865445E0	5.205164E0	1.647913E-1
2.898764E0	5.152820E0	1.536444E-1
2.932083E0	5.134040E0	1.278109E-1
2.965402E0	4.920561E0	1.743599E-1
2.998721E0	4.681072E0	2.298550E-1
3.032040E0	4.342793E0	2.763435E-1
3.065359E0	4.202093E0	2.594598E-1
3.098678E0	4.337689E0	2.363187E-1
3.131998E0	4.691229E0	2.066162E-1
3.165317E0	5.139956E0	1.949180E-1
3.198636E0	5.403126E0	2.010674E-1
3.231955E0	5.520826E0	2.221090E-1
3.265274E0	5.637928E0	2.096157E-1
3.298593E0	5.796664E0	1.244837E-1
3.331912E0	5.865420E0	4.369160E-2
3.365231E0	5.863721E0	5.286291E-2
3.398551E0	5.869348E0	6.275728E-2
3.431870E0	5.847529E0	7.389985E-2
3.465189E0	5.639533E0	1.063158E-1
3.498508E0	5.334687E0	2.324631E-1
3.531827E0	5.131108E0	4.016820E-1
3.565146E0	5.116284E0	3.890103E-1
3.598465E0	5.205684E0	3.272102E-1
3.631784E0	5.371613E0	2.490192E-1
3.665104E0	5.704721E0	2.345951E-1
3.698423E0	6.086103E0	2.366638E-1
3.731742E0	6.469250E0	2.128138E-1
3.765061E0	6.729551E0	1.610035E-1
3.798380E0	6.795949E0	1.614557E-1
3.831699E0	6.909570E0	1.822778E-1
3.865018E0	6.953101E0	1.755838E-1
3.898337E0	6.871238E0	1.879698E-1
3.931657E0	6.721695E0	2.282437E-1
3.964976E0	6.455580E0	2.723736E-1
3.998295E0	6.131081E0	2.641178E-1
4.031614E0	5.789822E0	2.427192E-1
4.064933E0	5.748970E0	2.209842E-1
4.098252E0	5.919615E0	2.216542E-1
