	mass A		
t	x	y	
0.000000E0	-1.421085E-14	0.000000E0
3.331913E-2	6.808774E-2	1.326332E-2
6.663826E-2	1.865088E-1	2.675343E-2
9.995739E-2	2.800418E-1	5.110765E-2
1.332765E-1	3.593201E-1	4.810790E-2
1.665957E-1	4.340165E-1	6.364468E-2
1.999148E-1	5.182989E-1	5.379080E-2
2.332339E-1	6.069560E-1	6.652313E-2
2.665530E-1	6.778476E-1	6.276034E-2
2.998722E-1	7.396233E-1	6.554963E-2
3.331913E-1	8.097167E-1	9.736701E-2
3.665104E-1	8.599044E-1	9.486916E-2
3.998296E-1	8.869689E-1	1.104974E-1
4.331487E-1	9.090487E-1	9.826486E-2
4.664678E-1	9.403821E-1	1.280164E-1
4.997870E-1	9.701480E-1	1.250513E-1
5.331061E-1	1.003612E0	1.473479E-1
5.664252E-1	1.047655E0	1.599394E-1
5.997443E-1	1.095462E0	1.678269E-1
6.330635E-1	1.136459E0	1.556618E-1
6.663826E-1	1.175651E0	1.577027E-1
6.997017E-1	1.219908E0	1.621138E-1
7.330209E-1	1.272934E0	1.923241E-1
7.663400E-1	1.316369E0	2.075620E-1
7.996591E-1	1.375125E0	2.036703E-1
8.329783E-1	1.428995E0	2.126802E-1
8.662974E-1	1.500141E0	2.328220E-1
8.996165E-1	1.556869E0	2.458376E-1
9.329357E-1	1.615788E0	2.525859E-1
9.662548E-1	1.658910E0	2.574503E-1
9.995739E-1	1.688304E0	2.445967E-1
1.032893E0	1.766202E0	2.528707E-1
1.066212E0	1.901656E0	2.402446E-1
1.099531E0	2.073208E0	2.352534E-1
1.132850E0	2.201966E0	2.291272E-1
1.166170E0	2.195672E0	2.286738E-1
1.199489E0	2.190797E0	2.311780E-1
1.232808E0	2.235728E0	2.322257E-1
1.266127E0	2.284782E0	2.306853E-1
1.299446E0	2.285347E0	2.321212E-1
1.332765E0	2.247805E0	2.268916E-1
1.366084E0	2.238120E0	2.290713E-1
1.399403E0	2.244095E0	2.283801E-1
1.432723E0	2.236583E0	2.338940E-1
1.466042E0	2.236882E0	2.314690E-1
1.499361E0	2.237235E0	2.316803E-1
1.532680E0	2.221924E0	2.339301E-1
1.565999E0	2.107958E0	2.389535E-1
1.599318E0	1.893559E0	2.304483E-1
1.632637E0	1.688273E0	1.977945E-1
1.665957E0	1.568038E0	1.909594E-1
1.699276E0	1.572873E0	2.210071E-1
1.732595E0	1.639428E0	1.885508E-1
1.765914E0	1.658030E0	1.592364E-1
1.799233E0	1.671691E0	1.563262E-1
1.832552E0	1.675252E0	1.498749E-1
1.865871E0	1.672960E0	1.472399E-1
1.899190E0	1.671387E0	1.454771E-1
1.932510E0	1.672395E0	1.430282E-1
1.965829E0	1.694133E0	1.281307E-1
1.999148E0	1.781200E0	1.340818E-1
2.032467E0	1.913575E0	1.277291E-1
2.065786E0	2.031733E0	1.294734E-1
2.099105E0	2.133843E0	1.369787E-1
2.132424E0	2.235634E0	1.345445E-1
2.165743E0	2.314751E0	1.416101E-1
2.199063E0	2.399838E0	1.294812E-1
2.232382E0	2.486643E0	1.392472E-1
2.265701E0	2.573858E0	1.244052E-1
2.299020E0	2.626182E0	1.254322E-1
2.332339E0	2.674741E0	1.460954E-1
2.365658E0	2.710734E0	1.686827E-1
2.398977E0	2.731175E0	1.663665E-1
2.432297E0	2.722632E0	1.820106E-1
2.465616E0	2.730321E0	1.775317E-1
2.498935E0	2.737786E0	1.735402E-1
2.532254E0	2.749223E0	1.745156E-1
2.565573E0	2.777889E0	1.889738E-1
2.598892E0	2.791191E0	1.810827E-1
2.632211E0	2.798700E0	1.755298E-1
2.665530E0	2.807407E0	1.728903E-1
2.698850E0	2.838033E0	1.962736E-1
2.732169E0	2.853596E0	2.008991E-1
2.765488E0	2.881803E0	2.248606E-1
2.798807E0	2.915393E0	2.113852E-1
2.832126E0	2.946450E0	2.277337E-1
2.865445E0	2.986105E0	2.424180E-1
2.898764E0	3.029921E0	2.281374E-1
2.932083E0	3.068286E0	2.376337E-1
2.965403E0	3.106839E0	2.614890E-1
2.998722E0	3.137610E0	2.548751E-1
3.032041E0	3.216033E0	2.685053E-1
3.065360E0	3.359591E0	2.431372E-1
3.098679E0	3.522883E0	2.116420E-1
3.131998E0	3.674722E0	1.916057E-1
3.165317E0	3.706230E0	2.041798E-1
3.198637E0	3.727490E0	2.064857E-1
3.231956E0	3.788582E0	2.048508E-1
3.265275E0	3.839814E0	2.158059E-1
3.298594E0	3.847096E0	2.132678E-1
3.331913E0	3.812265E0	2.056573E-1
3.365232E0	3.808175E0	2.047936E-1
3.398551E0	3.806152E0	2.049051E-1
3.431870E0	3.802763E0	2.051201E-1
3.465190E0	3.804303E0	2.039906E-1
3.498509E0	3.802049E0	2.045934E-1
3.531828E0	3.785470E0	2.069828E-1
3.565147E0	3.675974E0	2.098392E-1
3.598466E0	3.475580E0	1.977168E-1
3.631785E0	3.293149E0	1.750136E-1
3.665104E0	3.221136E0	1.681081E-1
3.698423E0	3.240474E0	1.915755E-1
3.731743E0	3.306999E0	1.438418E-1
3.765062E0	3.321782E0	1.195091E-1
3.798381E0	3.340790E0	1.118488E-1
3.831700E0	3.346522E0	1.074496E-1
3.865019E0	3.345888E0	1.059598E-1
3.898338E0	3.345374E0	1.041676E-1
3.931657E0	3.344671E0	1.035094E-1
3.964977E0	3.349978E0	9.813945E-2
3.998296E0	3.428973E0	9.844947E-2
4.031615E0	3.560504E0	9.688211E-2
4.064934E0	3.674692E0	9.719087E-2
4.098253E0	3.726195E0	1.044075E-1
4.131572E0	3.808701E0	9.277995E-2
4.164891E0	3.900547E0	1.019595E-1
4.198210E0	4.009396E0	1.069671E-1
4.231530E0	4.120409E0	1.159984E-1
4.264849E0	4.179905E0	1.271674E-1
4.298168E0	4.237381E0	1.336725E-1
4.331487E0	4.288952E0	1.423613E-1
4.364806E0	4.332808E0	1.472179E-1
4.398125E0	4.320607E0	1.574510E-1
4.431444E0	4.323132E0	1.550380E-1
4.464763E0	4.327936E0	1.501065E-1
4.498083E0	4.311342E0	1.291019E-1
4.531402E0	4.305260E0	1.328650E-1
4.564721E0	4.306955E0	1.330181E-1
4.598040E0	4.302845E0	1.340320E-1
4.631359E0	4.299607E0	1.363558E-1
4.664678E0	4.298364E0	1.365404E-1
4.697997E0	4.300900E0	1.344222E-1
4.731317E0	4.298520E0	1.359641E-1
4.764636E0	4.300278E0	1.339203E-1
4.797955E0	4.300586E0	1.333618E-1
4.831274E0	4.311257E0	1.286805E-1
4.864593E0	4.310902E0	1.309898E-1
4.897912E0	4.323345E0	1.462206E-1
4.931231E0	4.345228E0	1.399255E-1
4.964550E0	4.353355E0	1.380807E-1
4.997870E0	4.363103E0	1.346049E-1
5.031189E0	4.411703E0	1.334563E-1
5.064508E0	4.541423E0	1.369647E-1
5.097827E0	4.683951E0	1.086724E-1
5.131146E0	4.803452E0	7.157549E-2
5.164465E0	4.941416E0	5.234385E-2
5.197784E0	4.985580E0	6.380373E-2
5.231103E0	5.014843E0	6.854929E-2
5.264423E0	5.085146E0	7.754573E-2
5.297742E0	5.130067E0	9.536119E-2
5.331061E0	5.126145E0	9.442148E-2
5.364380E0	5.105490E0	1.111887E-1
5.397699E0	5.111022E0	1.139520E-1
5.431018E0	5.115189E0	1.150353E-1
5.464337E0	5.117562E0	1.157628E-1
5.497657E0	5.119426E0	1.157964E-1
5.530976E0	5.107922E0	1.201815E-1
5.564295E0	5.019901E0	1.124259E-1
5.597614E0	4.854939E0	1.161048E-1
5.630933E0	4.727917E0	1.242060E-1
5.664252E0	4.686580E0	1.140602E-1
5.697571E0	4.725027E0	1.480902E-1
5.730890E0	4.787417E0	9.662997E-2
5.764210E0	4.807925E0	4.467185E-2
5.797529E0	4.818922E0	7.259572E-2
5.830848E0	4.832557E0	6.862276E-2
5.864167E0	4.833404E0	6.901460E-2
5.897486E0	4.834810E0	6.849431E-2
5.930805E0	4.834952E0	6.885513E-2
5.964124E0	4.842314E0	6.228693E-2
5.997443E0	4.901503E0	4.117923E-2
6.030763E0	5.025253E0	3.930167E-2
6.064082E0	5.131646E0	4.851041E-2
6.097401E0	5.230225E0	6.341310E-2
6.130720E0	5.323200E0	7.044958E-2
6.164039E0	5.399174E0	5.900045E-2
6.197358E0	5.467006E0	5.382561E-2
6.230677E0	5.556699E0	6.570399E-2
6.263997E0	5.649175E0	5.441757E-2
6.297316E0	5.720260E0	6.934593E-2
6.330635E0	5.786156E0	6.056041E-2
6.363954E0	5.843354E0	5.887474E-2
6.397273E0	5.871742E0	4.227377E-2
6.430592E0	5.842717E0	5.901487E-2
6.463911E0	5.809564E0	5.540243E-2
6.497230E0	5.825335E0	6.240836E-2
6.530550E0	5.828676E0	5.969698E-2
6.563869E0	5.810087E0	3.536321E-2
6.597188E0	5.818574E0	5.348804E-2
6.630507E0	5.824603E0	5.277846E-2
6.663826E0	5.811303E0	3.445953E-2
6.697145E0	5.811089E0	3.496885E-2
6.730464E0	5.812396E0	3.765454E-2
6.763783E0	5.824774E0	5.737435E-2
6.797103E0	5.835148E0	5.118422E-2
6.830422E0	5.832643E0	5.237850E-2
6.863741E0	5.834917E0	5.197635E-2
6.897060E0	5.837828E0	5.060883E-2
6.930379E0	5.847803E0	4.608702E-2
6.963698E0	5.847478E0	4.623316E-2
6.997017E0	5.875152E0	5.793017E-2
7.030337E0	5.959876E0	4.199696E-2
7.063656E0	6.082052E0	2.736561E-2
7.096975E0	6.202225E0	-9.407301E-3
7.130294E0	6.356542E0	-4.190845E-2
7.163613E0	6.443322E0	-3.919204E-2
7.196932E0	6.447283E0	-2.956728E-2
7.230251E0	6.483658E0	-2.936664E-2
7.263570E0	6.554689E0	-5.685480E-4
7.296890E0	6.620615E0	8.593113E-3
7.330209E0	6.612920E0	-4.675970E-3
7.363528E0	6.578146E0	-1.589067E-2
7.396847E0	6.584489E0	-1.331736E-2
7.430166E0	6.574716E0	-1.655781E-2
7.463485E0	6.573164E0	-1.806046E-2
7.496804E0	6.572186E0	-1.830203E-2
7.530123E0	6.557429E0	-1.313616E-2
7.563443E0	6.472655E0	-2.140323E-2
