;mass A;;
t;x;y;
0.000000E0;3.891590E0;2.645641E-2
3.331913E-2;3.802104E0;1.745111E-2
6.663826E-2;3.729525E0;8.723726E-3
9.995739E-2;3.673220E0;7.311684E-3
1.332765E-1;3.593096E0;2.795443E-3
1.665956E-1;3.545996E0;6.861193E-3
1.999148E-1;3.542968E0;-8.268685E-3
2.332339E-1;3.610297E0;1.212474E-4
2.665530E-1;3.690883E0;-2.828359E-2
2.998722E-1;4.008550E0;-1.312932E-1
3.331913E-1;4.344908E0;-5.107099E-3
3.665104E-1;4.492469E0;1.690621E-2
3.998295E-1;4.517295E0;3.510503E-2
4.331487E-1;4.525531E0;2.489001E-2
4.664678E-1;4.514311E0;3.034517E-2
4.997869E-1;4.508244E0;3.859052E-2
5.331061E-1;4.506672E0;4.203006E-2
5.664252E-1;4.507589E0;3.165932E-2
5.997443E-1;4.517527E0;3.244998E-2
6.330634E-1;4.514660E0;2.761564E-2
6.663826E-1;4.508421E0;3.127113E-2
6.997017E-1;4.508480E0;4.057589E-2
7.330208E-1;4.507004E0;3.608145E-2
7.663400E-1;4.509374E0;3.250519E-2
7.996591E-1;4.514107E0;3.412026E-2
8.329782E-1;4.471409E0;4.185093E-2
8.662973E-1;4.381292E0;5.296593E-2
8.996165E-1;4.341371E0;9.719472E-2
9.329356E-1;4.277378E0;8.233637E-2
9.662547E-1;4.218244E0;5.498418E-2
9.995739E-1;4.176523E0;5.226860E-2
1.032893E0;4.139976E0;7.179460E-2
1.066212E0;4.137602E0;6.539429E-2
1.099531E0;4.075368E0;4.897052E-2
1.132850E0;4.008692E0;4.922492E-2
1.166170E0;3.953904E0;5.117497E-2
1.199489E0;3.887014E0;4.174420E-2
1.232808E0;3.903802E0;3.480781E-2
1.266127E0;3.978367E0;2.291830E-2
1.299446E0;4.235946E0;-5.944749E-2
1.332765E0;4.670524E0;-3.451852E-3
1.366084E0;4.794943E0;1.128984E-3
1.399403E0;4.810280E0;-5.265893E-3
1.432723E0;4.809927E0;1.517019E-2
1.466042E0;4.786429E0;1.839090E-2
1.499361E0;4.793807E0;2.422975E-3
1.532680E0;4.803357E0;2.000634E-2
1.565999E0;4.795466E0;1.031108E-3
1.599318E0;4.797633E0;6.894059E-3
1.632637E0;4.795810E0;1.818146E-2
1.665956E0;4.792200E0;5.372028E-3
1.699276E0;4.793736E0;1.531314E-2
1.732595E0;4.802365E0;1.078178E-2
1.765914E0;4.796534E0;-1.530088E-4
1.799233E0;4.800562E0;1.679899E-2
1.832552E0;4.772676E0;2.186189E-2
1.865871E0;4.728560E0;2.555160E-2
1.899190E0;4.679722E0;4.052719E-2
1.932509E0;4.627417E0;6.113626E-2
1.965829E0;4.577736E0;3.869341E-2
1.999148E0;4.523672E0;4.537084E-2
2.032467E0;4.419509E0;4.668113E-2
2.065786E0;4.348996E0;3.674712E-2
2.099105E0;4.274750E0;3.083768E-2
