	mass A		
t	x	y	
0.000	0.181	-1.749E-2
0.033	0.443	2.158E-2
0.067	0.723	2.775E-2
0.100	0.889	2.543E-2
0.133	1.029	-1.823E-3
0.167	1.201	-4.438E-2
0.200	1.366	-6.130E-2
0.233	1.460	-5.210E-2
0.267	1.398	-4.880E-2
0.300	1.325	-5.054E-2
0.333	1.290	1.143E-2
0.367	1.348	0.152
0.400	1.359	0.228
0.433	1.452	0.171
0.466	1.539	0.128
0.500	1.667	8.430E-2
0.533	1.898	8.127E-2
0.566	2.174	6.167E-2
0.600	2.423	6.639E-2
0.633	2.635	3.756E-2
0.666	2.811	1.752E-2
0.700	2.940	-2.938E-2
0.733	2.999	-5.208E-2
0.766	2.968	-3.514E-2
0.800	2.942	-3.768E-2
0.833	2.992	-8.404E-2
0.866	3.000	-0.126
0.900	3.007	-7.801E-2
0.933	3.051	-3.755E-2
0.966	3.030	-4.745E-3
1.000	2.980	4.404E-3
1.033	2.964	3.569E-2
1.066	2.998	4.474E-2
1.100	3.111	4.466E-2
1.133	3.305	5.434E-2
1.166	3.457	6.051E-2
1.199	3.594	1.545E-2
1.233	3.622	-5.656E-3
1.266	3.608	9.056E-3
1.299	3.553	8.789E-4
1.333	3.431	4.428E-2
1.366	3.478	0.136
1.399	3.442	0.183
1.433	3.569	0.112
1.466	3.704	5.059E-2
1.499	3.833	2.852E-2
1.533	4.003	2.932E-2
1.566	4.139	5.049E-2
1.599	4.215	6.468E-2
1.633	4.200	4.747E-2
1.666	4.211	3.698E-2
1.699	4.250	5.873E-2
1.733	4.288	8.991E-2
1.766	4.264	6.692E-2
1.799	4.224	5.688E-2
1.833	4.188	3.157E-2
1.866	4.233	-3.730E-2
1.899	4.207	-5.655E-2
1.933	4.225	-1.009E-2
1.966	4.282	-1.835E-2
1.999	4.434	-3.222E-2
2.032	4.646	8.214E-3
2.066	4.884	1.909E-2
2.099	5.098	2.942E-2
2.132	5.305	4.789E-2
2.166	5.527	3.955E-2
2.199	5.713	9.285E-3
2.232	5.790	2.312E-2
2.266	5.751	3.024E-2
2.299	5.689	2.773E-2
2.332	5.638	3.728E-2
2.366	5.592	0.160
2.399	5.709	0.220
2.432	5.698	0.138
2.466	5.697	7.388E-2
2.499	5.696	8.693E-2
2.532	5.779	0.134
2.566	5.983	0.185
2.599	6.229	0.231
2.632	6.352	0.250
2.666	6.446	0.258
2.699	6.457	0.254
2.732	6.445	0.245
2.765	6.437	0.247
2.799	6.416	0.228
2.832	6.356	0.189
2.865	6.392	0.122
2.899	6.352	6.481E-2
2.932	6.375	8.051E-2
2.965	6.424	0.106
2.999	6.563	0.157
3.032	6.823	0.194
3.065	7.080	0.179
3.099	7.249	0.187
3.132	7.275	0.221
3.165	7.311	0.237
3.199	7.395	0.195
3.232	7.439	0.182
3.265	7.459	0.233
3.299	7.459	0.238
3.332	7.391	0.247
3.365	7.302	0.331
3.399	7.316	0.387
3.432	7.303	0.369
3.465	7.391	0.355
3.499	7.544	0.353
3.532	7.722	0.356
3.565	7.856	0.357
3.598	7.924	0.369
3.632	7.966	0.369
3.665	7.974	0.366
3.698	7.946	0.377
3.732	7.945	0.379
3.765	7.955	0.353
3.798	7.937	0.345
3.832	7.934	0.321
3.865	8.072	0.248
3.898	8.175	0.191
3.932	8.182	0.196
3.965	8.165	0.213
3.998	8.163	0.188
4.032	8.213	0.193
4.065	8.383	0.233
4.098	8.597	0.288
4.132	8.827	0.308
4.165	9.052	0.311
4.198	9.216	0.323
4.232	9.262	0.325
4.265	9.236	0.313
4.298	9.179	0.297
4.331	9.107	0.301
4.365	9.025	0.386
4.398	9.031	0.469
4.431	9.065	0.466
4.465	9.115	0.495
4.498	9.246	0.478
4.531	9.479	0.470
4.565	9.661	0.470
4.598	9.745	0.486
4.631	9.829	0.503
4.665	9.847	0.507
4.698	9.833	0.519
